SURVEY: CfA3S
SNID:    2002hd      
IAUC:    2002hd      
RA:       133.51403  deg
DECL:      -7.18930  deg
MWEBV: 0.033 +- 0.002
REDSHIFT_HELIO: 0.0308778654228 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0319005213678 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0319005213678 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 11.8780 +- 2.668
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52576.066
FILTERS: abcde
NOBS: 31
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 52579.46858 CFA3S-U/a VOID 13867.558 676.942 17.145 0.053
OBS: 52579.47941 CFA3S-U/a VOID 13893.127 652.598 17.143 0.051
OBS: 52579.47175 CFA3S-B/b VOID 15332.042 225.941 17.036 0.016
OBS: 52579.48259 CFA3S-B/b VOID 15247.548 294.914 17.042 0.021
OBS: 52580.49126 CFA3S-B/b VOID 13957.255 218.537 17.138 0.017
OBS: 52580.50238 CFA3S-B/b VOID 14295.521 237.000 17.112 0.018
OBS: 52583.48478 CFA3S-B/b VOID 11502.705 328.426 17.348 0.031
OBS: 52673.32260 CFA3S-B/b VOID 523.842 94.083 20.702 0.195
OBS: 52705.24868 CFA3S-B/b VOID 319.742 108.374 21.238 0.368
OBS: 52579.47420 CFA3S-V/c VOID 18569.491 256.547 16.828 0.015
OBS: 52579.48507 CFA3S-V/c VOID 18433.169 305.596 16.836 0.018
OBS: 52580.49372 CFA3S-V/c VOID 17930.814 231.208 16.866 0.014
OBS: 52580.50485 CFA3S-V/c VOID 17522.659 419.613 16.891 0.026
OBS: 52583.48723 CFA3S-V/c VOID 16795.773 340.329 16.937 0.022
OBS: 52641.39103 CFA3S-V/c VOID 1335.365 99.623 19.686 0.081
OBS: 52673.32505 CFA3S-V/c VOID 651.028 117.525 20.466 0.196
OBS: 52705.25183 CFA3S-V/c VOID 374.283 97.903 21.067 0.284
OBS: 52579.47595 CFA3S-R/d VOID 19552.397 270.126 16.772 0.015
OBS: 52580.49549 CFA3S-R/d VOID 18638.030 343.325 16.824 0.020
OBS: 52580.50660 CFA3S-R/d VOID 18365.383 270.642 16.840 0.016
OBS: 52583.48899 CFA3S-R/d VOID 17603.540 583.685 16.886 0.036
OBS: 52603.37523 CFA3S-R/d VOID 7571.815 223.165 17.802 0.032
OBS: 52641.39278 CFA3S-R/d VOID 1684.225 116.342 19.434 0.075
OBS: 52579.47737 CFA3S-I/e VOID 12011.576 420.397 17.301 0.038
OBS: 52579.48824 CFA3S-I/e VOID 13353.650 541.163 17.186 0.044
OBS: 52580.49691 CFA3S-I/e VOID 13689.891 327.830 17.159 0.026
OBS: 52580.50802 CFA3S-I/e VOID 12918.140 356.941 17.222 0.030
OBS: 52603.37667 CFA3S-I/e VOID 8970.156 429.615 17.618 0.052
OBS: 52641.39419 CFA3S-I/e VOID 2191.795 288.677 19.148 0.143
OBS: 52673.32822 CFA3S-I/e VOID 1268.236 226.609 19.742 0.194
OBS: 52705.25606 CFA3S-I/e VOID 789.223 208.621 20.257 0.287
END:
