SURVEY: CfA3S
SNID:    2001bf      
IAUC:    2001bf      
RA:       270.39191  deg
DECL:      26.25051  deg
MWEBV: 0.085 +- 0.004
REDSHIFT_HELIO: 0.0158522592824 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0155483167619 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0155483167619 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.2260 +- 3.809
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52046.848
FILTERS: abcde
NOBS: 45
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 52047.38542 CFA3S-U/a VOID 126473.635 3378.109 14.745 0.029
OBS: 52050.45251 CFA3S-U/a VOID 91033.240 2179.963 15.102 0.026
OBS: 52051.41358 CFA3S-U/a VOID 92129.773 2121.366 15.089 0.025
OBS: 52053.43769 CFA3S-U/a VOID 76278.123 1826.623 15.294 0.026
OBS: 52056.33959 CFA3S-U/a VOID 57650.091 1380.540 15.598 0.026
OBS: 52059.29858 CFA3S-U/a VOID 44545.106 1066.717 15.878 0.026
OBS: 52075.25477 CFA3S-U/a VOID 7585.776 272.484 17.800 0.039
OBS: 52081.44911 CFA3S-U/a VOID 6286.371 277.918 18.004 0.048
OBS: 52169.26125 CFA3S-U/a VOID 1813.009 252.146 19.354 0.151
OBS: 52047.38868 CFA3S-B/b VOID 91790.979 1352.682 15.093 0.016
OBS: 52050.45576 CFA3S-B/b VOID 82337.941 1213.377 15.211 0.016
OBS: 52051.41685 CFA3S-B/b VOID 79652.608 1100.441 15.247 0.015
OBS: 52053.44095 CFA3S-B/b VOID 71055.876 981.673 15.371 0.015
OBS: 52056.34286 CFA3S-B/b VOID 59156.163 817.273 15.570 0.015
OBS: 52059.30185 CFA3S-B/b VOID 46902.933 647.988 15.822 0.015
OBS: 52075.25802 CFA3S-B/b VOID 10597.416 146.409 17.437 0.015
OBS: 52169.26531 CFA3S-B/b VOID 2530.463 88.564 18.992 0.038
OBS: 52188.13976 CFA3S-B/b VOID 1781.558 77.121 19.373 0.047
OBS: 52047.39117 CFA3S-V/c VOID 99265.881 1371.409 15.008 0.015
OBS: 52050.45825 CFA3S-V/c VOID 94015.617 952.507 15.067 0.011
OBS: 52051.41933 CFA3S-V/c VOID 91453.430 926.549 15.097 0.011
OBS: 52053.44343 CFA3S-V/c VOID 85113.804 862.320 15.175 0.011
OBS: 52056.34534 CFA3S-V/c VOID 74954.895 897.468 15.313 0.013
OBS: 52059.30433 CFA3S-V/c VOID 66680.677 675.567 15.440 0.011
OBS: 52075.26053 CFA3S-V/c VOID 27951.171 283.184 16.384 0.011
OBS: 52081.45637 CFA3S-V/c VOID 22428.488 309.861 16.623 0.015
OBS: 52169.26851 CFA3S-V/c VOID 3650.901 100.878 18.594 0.030
OBS: 52188.14225 CFA3S-V/c VOID 2414.349 100.066 19.043 0.045
OBS: 52047.39299 CFA3S-R/d VOID 108442.620 1498.190 14.912 0.015
OBS: 52050.46006 CFA3S-R/d VOID 103086.074 1234.295 14.967 0.013
OBS: 52051.42111 CFA3S-R/d VOID 99174.496 1187.460 15.009 0.013
OBS: 52053.44522 CFA3S-R/d VOID 90448.215 1082.976 15.109 0.013
OBS: 52056.34713 CFA3S-R/d VOID 80389.624 1406.790 15.237 0.019
OBS: 52059.30611 CFA3S-R/d VOID 77339.258 926.017 15.279 0.013
OBS: 52075.26234 CFA3S-R/d VOID 47249.803 609.261 15.814 0.014
OBS: 52081.45885 CFA3S-R/d VOID 36441.815 537.026 16.096 0.016
OBS: 52169.27101 CFA3S-R/d VOID 3188.600 161.524 18.741 0.055
OBS: 52047.39443 CFA3S-I/e VOID 96205.522 1772.171 15.042 0.020
OBS: 52050.46150 CFA3S-I/e VOID 90281.756 1413.594 15.111 0.017
OBS: 52051.42257 CFA3S-I/e VOID 87256.944 1446.599 15.148 0.018
OBS: 52053.44668 CFA3S-I/e VOID 79726.005 1688.898 15.246 0.023
OBS: 52056.34859 CFA3S-I/e VOID 74336.139 1506.255 15.322 0.022
OBS: 52059.30757 CFA3S-I/e VOID 78126.793 1151.319 15.268 0.016
OBS: 52075.26378 CFA3S-I/e VOID 65343.140 1444.398 15.462 0.024
OBS: 52169.27279 CFA3S-I/e VOID 4528.976 266.966 18.360 0.064
END:
