SURVEY: CfA3S
SNID:    2003it      
IAUC:    2003it      
RA:         1.45218  deg
DECL:      27.45239  deg
MWEBV: 0.061 +- 0.003
REDSHIFT_HELIO: 0.0253161374984 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0241878125817 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0241878125817 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 11.2670 +- 0.026
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52935.223
FILTERS: abcde
NOBS: 28
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 52932.21534 CFA3S-U/a VOID 29867.578 2640.869 16.312 0.096
OBS: 52966.21645 CFA3S-U/a VOID 822.621 165.170 20.212 0.218
OBS: 52932.21214 CFA3S-B/b VOID 20970.076 598.739 16.696 0.031
OBS: 52935.23582 CFA3S-B/b VOID 21837.353 683.840 16.652 0.034
OBS: 52936.21922 CFA3S-B/b VOID 22284.351 636.264 16.630 0.031
OBS: 52966.21325 CFA3S-B/b VOID 1363.955 81.656 19.663 0.065
OBS: 52999.15381 CFA3S-B/b VOID 731.139 138.048 20.340 0.205
OBS: 53014.12513 CFA3S-B/b VOID 836.373 234.180 20.194 0.304
OBS: 52932.20601 CFA3S-V/c VOID 22532.013 435.808 16.618 0.021
OBS: 52935.22968 CFA3S-V/c VOID 24842.769 480.502 16.512 0.021
OBS: 52936.21311 CFA3S-V/c VOID 24865.661 503.847 16.511 0.022
OBS: 52966.20715 CFA3S-V/c VOID 4596.211 152.398 18.344 0.036
OBS: 52999.14771 CFA3S-V/c VOID 1602.507 98.890 19.488 0.067
OBS: 53011.10855 CFA3S-V/c VOID 1282.331 167.712 19.730 0.142
OBS: 52932.20848 CFA3S-R/d VOID 26717.757 590.591 16.433 0.024
OBS: 52935.23216 CFA3S-R/d VOID 28340.010 652.553 16.369 0.025
OBS: 52936.21559 CFA3S-R/d VOID 28470.822 655.565 16.364 0.025
OBS: 52966.20962 CFA3S-R/d VOID 6835.968 201.477 17.913 0.032
OBS: 52999.15019 CFA3S-R/d VOID 1951.641 120.434 19.274 0.067
OBS: 53011.11104 CFA3S-R/d VOID 1295.388 119.310 19.719 0.100
OBS: 53013.11289 CFA3S-R/d VOID 1215.626 117.561 19.788 0.105
OBS: 52932.21028 CFA3S-I/e VOID 26302.680 726.770 16.450 0.030
OBS: 52935.23396 CFA3S-I/e VOID 23724.660 655.537 16.562 0.030
OBS: 52936.21736 CFA3S-I/e VOID 22824.433 630.662 16.604 0.030
OBS: 52966.21141 CFA3S-I/e VOID 8701.618 304.550 17.651 0.038
OBS: 52999.15196 CFA3S-I/e VOID 2329.164 259.574 19.082 0.121
OBS: 53013.11469 CFA3S-I/e VOID 1736.201 239.865 19.401 0.150
OBS: 53014.13260 CFA3S-I/e VOID 1512.168 215.877 19.551 0.155
END:
