SURVEY: CfA3S
SNID:    2003ch      
IAUC:    2003ch      
RA:       109.49121  deg
DECL:       9.69301  deg
MWEBV: 0.060 +- 0.003
REDSHIFT_HELIO: 0.0286200 +- 0.000 (Hel)
REDSHIFT_CMB: 0.029224387 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.029224387 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6320 +- 3.794
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52726.219
FILTERS: abcde
NOBS: 29
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 52726.13935 CFA3S-U/a VOID 19606.497 523.689 16.769 0.029
OBS: 52729.15162 CFA3S-U/a VOID 16173.351 476.679 16.978 0.032
OBS: 52734.11490 CFA3S-U/a VOID 10490.592 405.812 17.448 0.042
OBS: 52738.13465 CFA3S-U/a VOID 5030.371 467.947 18.246 0.101
OBS: 52751.12545 CFA3S-U/a VOID 1547.391 212.355 19.526 0.149
OBS: 52758.12575 CFA3S-U/a VOID 647.441 199.169 20.472 0.334
OBS: 52726.14324 CFA3S-B/b VOID 16353.097 240.988 16.966 0.016
OBS: 52729.15553 CFA3S-B/b VOID 15066.071 222.022 17.055 0.016
OBS: 52734.11878 CFA3S-B/b VOID 10984.998 202.351 17.398 0.020
OBS: 52738.13856 CFA3S-B/b VOID 7291.217 194.748 17.843 0.029
OBS: 52751.11590 CFA3S-B/b VOID 2006.319 145.983 19.244 0.079
OBS: 52726.14641 CFA3S-V/c VOID 17554.966 242.531 16.889 0.015
OBS: 52734.12196 CFA3S-V/c VOID 13957.255 218.537 17.138 0.017
OBS: 52738.14174 CFA3S-V/c VOID 11344.882 208.980 17.363 0.020
OBS: 52751.11911 CFA3S-V/c VOID 4621.681 119.188 18.338 0.028
OBS: 52758.11947 CFA3S-V/c VOID 3025.520 136.544 18.798 0.049
OBS: 52726.14889 CFA3S-R/d VOID 19733.313 272.626 16.762 0.015
OBS: 52729.16120 CFA3S-R/d VOID 20417.379 357.297 16.725 0.019
OBS: 52734.12444 CFA3S-R/d VOID 14547.890 227.785 17.093 0.017
OBS: 52738.14421 CFA3S-R/d VOID 10346.656 247.770 17.463 0.026
OBS: 52751.11503 CFA3S-R/d VOID 7870.458 536.423 17.760 0.074
OBS: 52751.12159 CFA3S-R/d VOID 7877.710 145.113 17.759 0.020
OBS: 52758.12198 CFA3S-R/d VOID 4579.310 160.273 18.348 0.038
OBS: 52726.15068 CFA3S-I/e VOID 14886.754 342.780 17.068 0.025
OBS: 52729.16299 CFA3S-I/e VOID 13402.938 357.992 17.182 0.029
OBS: 52734.12622 CFA3S-I/e VOID 9576.350 273.424 17.547 0.031
OBS: 52738.14601 CFA3S-I/e VOID 6165.950 414.571 18.025 0.073
OBS: 52751.12339 CFA3S-I/e VOID 9323.951 266.218 17.576 0.031
OBS: 52758.12378 CFA3S-I/e VOID 5390.139 302.835 18.171 0.061
END:
