SURVEY: CfA3S
SNID:    2001N       
IAUC:    2001N       
RA:       159.99192  deg
DECL:      24.09047  deg
MWEBV: 0.023 +- 0.001
REDSHIFT_HELIO: 0.0210257486044 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0220739524812 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0220739524812 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.8740 +- 0.089
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 51928.812
FILTERS: abcde
NOBS: 19
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 51933.40912 CFA3S-B/b VOID 19769.696 509.840 16.760 0.028
OBS: 51934.52686 CFA3S-B/b VOID 19089.739 281.317 16.798 0.016
OBS: 51953.24632 CFA3S-B/b VOID 2736.529 163.828 18.907 0.065
OBS: 51957.16950 CFA3S-B/b VOID 2777.154 109.988 18.891 0.043
OBS: 51933.41159 CFA3S-V/c VOID 27214.477 526.375 16.413 0.021
OBS: 51934.52943 CFA3S-V/c VOID 28523.315 341.522 16.362 0.013
OBS: 51953.24925 CFA3S-V/c VOID 9620.552 239.243 17.542 0.027
OBS: 51957.17510 CFA3S-V/c VOID 8961.898 255.881 17.619 0.031
OBS: 51933.41338 CFA3S-R/d VOID 32991.343 729.268 16.204 0.024
OBS: 51934.53133 CFA3S-R/d VOID 32930.627 424.623 16.206 0.014
OBS: 51939.30172 CFA3S-R/d VOID 26205.956 410.322 16.454 0.017
OBS: 51953.25146 CFA3S-R/d VOID 16595.869 366.849 16.950 0.024
OBS: 51957.17704 CFA3S-R/d VOID 15674.728 404.235 17.012 0.028
OBS: 51933.41480 CFA3S-I/e VOID 24389.337 853.610 16.532 0.038
OBS: 51934.53287 CFA3S-I/e VOID 22740.500 712.122 16.608 0.034
OBS: 51939.30321 CFA3S-I/e VOID 15010.667 428.585 17.059 0.031
OBS: 51953.23955 CFA3S-I/e VOID 14507.748 614.658 17.096 0.046
OBS: 51953.25332 CFA3S-I/e VOID 14927.944 522.467 17.065 0.038
OBS: 51957.17853 CFA3S-I/e VOID 19642.646 759.845 16.767 0.042
END:
