SURVEY: CfA3S
SNID:    2001ep      
IAUC:    2001ep      
RA:        74.25145  deg
DECL:      -4.76112  deg
MWEBV: 0.041 +- 0.002
REDSHIFT_HELIO: 0.0129530677531 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0128862401471 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0128862401471 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.2140 +- 0.029
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52200.227
FILTERS: abcde
NOBS: 72
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 52195.43237 CFA3S-U/a VOID 111070.826 2352.900 14.886 0.023
OBS: 52197.46390 CFA3S-U/a VOID 117165.567 2589.923 14.828 0.024
OBS: 52198.30669 CFA3S-U/a VOID 116949.939 2262.012 14.830 0.021
OBS: 52199.31354 CFA3S-U/a VOID 117706.379 3360.759 14.823 0.031
OBS: 52205.30618 CFA3S-U/a VOID 68865.230 1522.253 15.405 0.024
OBS: 52206.37925 CFA3S-U/a VOID 60869.537 2018.265 15.539 0.036
OBS: 52206.39015 CFA3S-U/a VOID 61094.202 1181.667 15.535 0.021
OBS: 52221.52928 CFA3S-U/a VOID 12336.728 1590.757 17.272 0.140
OBS: 52226.34751 CFA3S-U/a VOID 9972.407 1983.944 17.503 0.216
OBS: 52230.38240 CFA3S-U/a VOID 6171.632 306.951 18.024 0.054
OBS: 52234.30244 CFA3S-U/a VOID 4965.923 288.148 18.260 0.063
OBS: 52257.31517 CFA3S-U/a VOID 3250.873 254.504 18.720 0.085
OBS: 52267.32021 CFA3S-U/a VOID 2694.015 302.716 18.924 0.122
OBS: 52196.45727 CFA3S-B/b VOID 86616.374 1276.426 15.156 0.016
OBS: 52197.45933 CFA3S-B/b VOID 86696.188 4391.758 15.155 0.055
OBS: 52198.30991 CFA3S-B/b VOID 92896.639 1540.097 15.080 0.018
OBS: 52199.31675 CFA3S-B/b VOID 95587.257 2817.252 15.049 0.032
OBS: 52203.34341 CFA3S-B/b VOID 85035.447 1253.129 15.176 0.016
OBS: 52221.52194 CFA3S-B/b VOID 13477.210 198.608 17.176 0.016
OBS: 52226.35073 CFA3S-B/b VOID 8757.900 362.985 17.644 0.045
OBS: 52230.38563 CFA3S-B/b VOID 7592.766 125.878 17.799 0.018
OBS: 52266.29782 CFA3S-B/b VOID 3865.449 395.183 18.532 0.111
OBS: 52195.43807 CFA3S-V/c VOID 84566.820 778.889 15.182 0.010
OBS: 52196.45873 CFA3S-V/c VOID 90865.705 1087.975 15.104 0.013
OBS: 52197.46079 CFA3S-V/c VOID 96649.586 1335.263 15.037 0.015
OBS: 52198.31240 CFA3S-V/c VOID 97633.757 989.164 15.026 0.011
OBS: 52199.31925 CFA3S-V/c VOID 101859.139 1219.605 14.980 0.013
