SURVEY: CfA3S
SNID:    2003iv      
IAUC:    2003iv      
RA:        42.53018  deg
DECL:      12.84591  deg
MWEBV: 0.118 +- 0.006
REDSHIFT_HELIO: 0.0343046275013 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0335774756968 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0335774756968 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.8160 +- 3.872
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52934.16
FILTERS: abcde
NOBS: 20
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 52933.35178 CFA3S-U/a VOID 11502.705 1409.053 17.348 0.133
OBS: 52935.39237 CFA3S-U/a VOID 10280.163 1022.585 17.470 0.108
OBS: 52940.34569 CFA3S-U/a VOID 6754.606 597.237 17.926 0.096
OBS: 52964.25494 CFA3S-U/a VOID 558.727 150.265 20.632 0.292
OBS: 52933.34859 CFA3S-B/b VOID 9926.588 164.569 17.508 0.018
OBS: 52935.38916 CFA3S-B/b VOID 9691.701 160.675 17.534 0.018
OBS: 52940.34248 CFA3S-B/b VOID 7138.386 131.494 17.866 0.020
OBS: 52964.25174 CFA3S-B/b VOID 613.197 44.617 20.531 0.079
OBS: 52933.34245 CFA3S-V/c VOID 10167.168 187.286 17.482 0.020
OBS: 52935.38301 CFA3S-V/c VOID 10784.500 158.926 17.418 0.016
OBS: 52940.33638 CFA3S-V/c VOID 9323.951 188.929 17.576 0.022
OBS: 52964.24560 CFA3S-V/c VOID 1623.305 85.222 19.474 0.057
OBS: 52933.34493 CFA3S-R/d VOID 11890.497 251.886 17.312 0.023
OBS: 52935.38550 CFA3S-R/d VOID 12393.672 205.470 17.267 0.018
OBS: 52940.33884 CFA3S-R/d VOID 10480.934 193.066 17.449 0.020
OBS: 52964.24809 CFA3S-R/d VOID 3000.544 99.490 18.807 0.036
OBS: 52933.34671 CFA3S-I/e VOID 9799.412 261.742 17.522 0.029
OBS: 52935.38729 CFA3S-I/e VOID 9145.343 252.695 17.597 0.030
OBS: 52940.34064 CFA3S-I/e VOID 6742.175 260.810 17.928 0.042
OBS: 52964.24988 CFA3S-I/e VOID 3580.964 141.822 18.615 0.043
END:
