SURVEY: CfA4p2
SNID:  2009na
IAUC:  2009na
IAUC:    UNKNOWN
RA:   161.75602  deg
DECL:    26.543814  deg
MWEBV: 0.028 +- 0.001
REDSHIFT_HELIO: 0.0210957632555 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0221200753003 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0221200753003 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.5680 +- 0.141
PRIVATE(COSMO): 1
FILTERS: UBVRI
SEARCH_PEAKMJD: 55201.977
NOBS: 58
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 55195.48799 CFA42-B VOID 31710.2744 657.1404 16.2470 0.0225
OBS: 55197.34943 CFA42-B VOID 38815.0366 1308.4489 16.0275 0.0366
OBS: 55202.39993 CFA42-B VOID 42618.6805 785.0651 15.9260 0.0200
OBS: 55204.44800 CFA42-B VOID 40049.7676 630.7711 15.9935 0.0171
OBS: 55205.37330 CFA42-B VOID 38089.0376 610.4146 16.0480 0.0174
OBS: 55208.44791 CFA42-B VOID 33296.6085 659.3472 16.1940 0.0215
OBS: 55209.53434 CFA42-B VOID 31304.0119 504.5611 16.2610 0.0175
OBS: 55212.37135 CFA42-B VOID 24277.2785 601.4894 16.5370 0.0269
OBS: 55221.41227 CFA42-B VOID 9392.9065 301.9264 17.5680 0.0349
OBS: 55222.53438 CFA42-B VOID 8248.9752 468.7711 17.7090 0.0617
OBS: 55242.39409 CFA42-B VOID 2423.2599 245.9559 19.0390 0.1102
OBS: 55244.36311 CFA42-B VOID 2387.8113 291.4013 19.0550 0.1325
OBS: 55247.27490 CFA42-B VOID 2105.7170 356.8564 19.1915 0.1840
OBS: 55267.31267 CFA42-B VOID 1860.3729 206.3014 19.3260 0.1204
OBS: 55195.48498 CFA42-V VOID 32033.1760 593.0233 16.2360 0.0201
OBS: 55202.39693 CFA42-V VOID 44096.0816 816.3412 15.8890 0.0201
OBS: 55204.44500 CFA42-V VOID 43451.0224 712.3537 15.9050 0.0178
OBS: 55205.36591 CFA42-V VOID 44238.4600 2795.1157 15.8855 0.0686
OBS: 55208.44421 CFA42-V VOID 39445.7302 574.0276 16.0100 0.0158
OBS: 55209.53133 CFA42-V VOID 38018.9396 623.2979 16.0500 0.0178
OBS: 55212.37242 CFA42-V VOID 32523.7040 703.9528 16.2195 0.0235
OBS: 55221.40856 CFA42-V VOID 18897.3105 360.2849 16.8090 0.0207
OBS: 55242.39039 CFA42-V VOID 6109.4202 257.7159 18.0350 0.0458
OBS: 55244.35942 CFA42-V VOID 5861.3816 292.6004 18.0800 0.0542
OBS: 55247.26752 CFA42-V VOID 5392.6223 263.7365 18.1705 0.0531
OBS: 55267.30897 CFA42-V VOID 3139.0628 226.9579 18.7580 0.0785
OBS: 55331.17962 CFA42-V VOID 988.0980 214.9590 20.0130 0.2362
OBS: 55332.21059 CFA42-V VOID 867.7607 170.9568 20.1540 0.2139
OBS: 55339.14850 CFA42-V VOID 608.1350 186.4616 20.5400 0.3329
OBS: 55195.48266 CFA42-r VOID 32478.8019 568.3676 16.2210 0.0190
OBS: 55202.39463 CFA42-r VOID 43151.9077 910.1462 15.9125 0.0229
OBS: 55204.44271 CFA42-r VOID 43291.2375 669.8614 15.9090 0.0168
OBS: 55205.38081 CFA42-r VOID 41840.8020 709.0772 15.9460 0.0184
OBS: 55208.44119 CFA42-r VOID 38229.6217 538.7250 16.0440 0.0153
OBS: 55209.52902 CFA42-r VOID 35908.7262 539.0925 16.1120 0.0163
OBS: 55212.36940 CFA42-r VOID 29201.1530 540.5946 16.3365 0.0201
OBS: 55221.40487 CFA42-r VOID 21183.6114 394.1187 16.6850 0.0202
OBS: 55242.38668 CFA42-r VOID 7801.8932 334.1401 17.7695 0.0465
OBS: 55244.35572 CFA42-r VOID 7121.9677 324.6989 17.8685 0.0495
OBS: 55247.26016 CFA42-r VOID 7168.0331 185.5163 17.8615 0.0281
OBS: 55267.30527 CFA42-r VOID 3756.6436 199.9878 18.5630 0.0578
OBS: 55270.23751 CFA42-r VOID 3280.9529 158.0438 18.7100 0.0523
OBS: 55195.48036 CFA42-i VOID 26242.1854 546.2408 16.4525 0.0226
OBS: 55202.39231 CFA42-i VOID 25304.6305 615.2896 16.4920 0.0264
OBS: 55204.44039 CFA42-i VOID 24032.5580 440.4826 16.5480 0.0199
OBS: 55205.37781 CFA42-i VOID 23779.3511 486.2153 16.5595 0.0222
OBS: 55208.43819 CFA42-i VOID 20999.0670 394.5535 16.6945 0.0204
OBS: 55209.52669 CFA42-i VOID 19195.5252 447.2972 16.7920 0.0253
OBS: 55212.36979 CFA42-i VOID 14481.0482 458.8113 17.0980 0.0344
OBS: 55221.40117 CFA42-i VOID 13842.0368 286.8522 17.1470 0.0225
OBS: 55222.52327 CFA42-i VOID 12167.4620 3753.1060 17.2870 0.3349
OBS: 55242.38299 CFA42-i VOID 6924.6846 417.7505 17.8990 0.0655
OBS: 55244.35201 CFA42-i VOID 6143.2756 469.0620 18.0290 0.0829
OBS: 55247.25278 CFA42-i VOID 6126.3245 235.2945 18.0320 0.0417
OBS: 55267.30156 CFA42-i VOID 3000.5440 202.8485 18.8070 0.0734
OBS: 55270.23087 CFA42-i VOID 2495.7438 214.0057 19.0070 0.0931
OBS: 55331.17222 CFA42-i VOID 705.3424 169.8820 20.3790 0.2615
OBS: 55332.20318 CFA42-i VOID 668.9598 165.9867 20.4365 0.2694
END:
