SURVEY: CfA4p2
SNID:  2010dw
IAUC:  2010dw
IAUC:    UNKNOWN
RA:   230.66783  deg
DECL:    -5.9212389  deg
MWEBV: 0.080 +- 0.004
REDSHIFT_HELIO: 0.0381453075016 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0387183837593 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0387183837593 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6220 +- 4.047
PRIVATE(COSMO): 1
FILTERS: UBVRI
SEARCH_PEAKMJD: 55358.273
NOBS: 31
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 55355.27840 CFA42-B VOID 9908.3194 341.3086 17.5100 0.0374
OBS: 55356.18396 CFA42-B VOID 10346.6558 350.6901 17.4630 0.0368
OBS: 55359.17799 CFA42-B VOID 10027.6692 317.7124 17.4970 0.0344
OBS: 55361.22162 CFA42-B VOID 9187.5560 387.5620 17.5920 0.0458
OBS: 55363.21855 CFA42-B VOID 8685.6035 415.9863 17.6530 0.0520
OBS: 55376.17223 CFA42-B VOID 2977.1451 360.5798 18.8155 0.1315
OBS: 55385.23937 CFA42-B VOID 1207.2577 372.9398 19.7955 0.3354
OBS: 55355.27470 CFA42-V VOID 11189.2248 334.9338 17.3780 0.0325
OBS: 55356.18025 CFA42-V VOID 11481.5362 351.0862 17.3500 0.0332
OBS: 55359.17428 CFA42-V VOID 12094.8364 340.8765 17.2935 0.0306
OBS: 55361.22498 CFA42-V VOID 11808.6432 392.6295 17.3195 0.0361
OBS: 55363.21486 CFA42-V VOID 11112.1987 360.2619 17.3855 0.0352
OBS: 55376.16853 CFA42-V VOID 6056.1971 391.0153 18.0445 0.0701
OBS: 55385.23567 CFA42-V VOID 4064.4333 351.1386 18.4775 0.0938
OBS: 55393.18349 CFA42-V VOID 2238.7211 313.4146 19.1250 0.1520
OBS: 55355.27170 CFA42-r VOID 11365.7997 248.0984 17.3610 0.0237
OBS: 55356.17726 CFA42-r VOID 11619.8360 262.2055 17.3370 0.0245
OBS: 55359.17128 CFA42-r VOID 12089.2679 281.7061 17.2940 0.0253
OBS: 55361.22097 CFA42-r VOID 12234.8881 282.8456 17.2810 0.0251
OBS: 55363.21185 CFA42-r VOID 11803.2064 252.2108 17.3200 0.0232
OBS: 55376.16552 CFA42-r VOID 6899.2201 216.6856 17.9030 0.0341
OBS: 55385.23198 CFA42-r VOID 5691.1496 223.8224 18.1120 0.0427
OBS: 55393.17979 CFA42-r VOID 4053.2183 304.9985 18.4805 0.0817
OBS: 55355.26869 CFA42-i VOID 8287.0508 287.7511 17.7040 0.0377
OBS: 55356.17425 CFA42-i VOID 8279.4216 260.7965 17.7050 0.0342
OBS: 55359.16828 CFA42-i VOID 7783.9493 304.6945 17.7720 0.0425
OBS: 55361.21897 CFA42-i VOID 7568.3290 296.2543 17.8025 0.0425
OBS: 55363.20884 CFA42-i VOID 7154.8412 247.7784 17.8635 0.0376
OBS: 55376.16252 CFA42-i VOID 4828.3640 200.1189 18.2905 0.0450
OBS: 55385.22828 CFA42-i VOID 5147.5432 308.1691 18.2210 0.0650
OBS: 55393.17610 CFA42-i VOID 4187.9357 253.8058 18.4450 0.0658
END:
