SURVEY: CfA3K
SNID:    2005eu      
IAUC:    2005eu      
RA:        36.93016  deg
DECL:      28.17686  deg
MWEBV: 0.113 +- 0.006
REDSHIFT_HELIO: 0.0348721313404 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0340909436345 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0340909436345 +- 0.000 (CMB)
HOSTGAL_LOGMASS: -1.00000 +- 0.0
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53660.715
FILTERS: fhjkl
NOBS: 96
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 53654.47000 CFA3K-B/h VOID 14454.398 732.215 17.100 0.055
OBS: 53656.26500 CFA3K-B/h VOID 12212.371 798.609 17.283 0.071
OBS: 53676.36200 CFA3K-B/h VOID 6456.542 267.601 17.975 0.045
OBS: 53677.38200 CFA3K-B/h VOID 6165.950 658.770 18.025 0.116
OBS: 53678.39300 CFA3K-B/h VOID 5888.437 639.967 18.075 0.118
OBS: 53680.39400 CFA3K-B/h VOID 4575.094 619.431 18.349 0.147
OBS: 53682.37600 CFA3K-B/h VOID 3739.383 258.307 18.568 0.075
OBS: 53683.38600 CFA3K-B/h VOID 3763.570 346.638 18.561 0.100
OBS: 53687.37300 CFA3K-B/h VOID 2049.274 373.715 19.221 0.198
OBS: 53687.39000 CFA3K-B/h VOID 2390.012 411.640 19.054 0.187
OBS: 53688.34600 CFA3K-B/h VOID 1926.637 417.007 19.288 0.235
OBS: 53691.40700 CFA3K-B/h VOID 1617.335 494.554 19.478 0.332
OBS: 53693.40100 CFA3K-B/h VOID 1293.004 300.107 19.721 0.252
OBS: 53695.39800 CFA3K-B/h VOID 1656.533 317.350 19.452 0.208
OBS: 53696.39200 CFA3K-B/h VOID 1352.695 531.990 19.672 0.427
OBS: 53706.39000 CFA3K-B/h VOID 1132.400 511.060 19.865 0.490
OBS: 53650.30500 CFA3K-V/j VOID 8363.730 300.428 17.694 0.039
OBS: 53654.46100 CFA3K-V/j VOID 14414.514 451.393 17.103 0.034
OBS: 53654.46400 CFA3K-V/j VOID 14941.700 302.760 17.064 0.022
OBS: 53656.25100 CFA3K-V/j VOID 16811.250 898.057 16.936 0.058
OBS: 53656.26000 CFA3K-V/j VOID 16749.429 740.486 16.940 0.048
OBS: 53656.28300 CFA3K-V/j VOID 17202.834 443.643 16.911 0.028
OBS: 53664.44300 CFA3K-V/j VOID 17930.814 429.387 16.866 0.026
OBS: 53665.35000 CFA3K-V/j VOID 16565.326 625.546 16.952 0.041
OBS: 53666.41900 CFA3K-V/j VOID 16143.586 431.195 16.980 0.029
OBS: 53667.33600 CFA3K-V/j VOID 16519.618 380.378 16.955 0.025
OBS: 53669.48400 CFA3K-V/j VOID 14914.201 288.466 17.066 0.021
OBS: 53673.34600 CFA3K-V/j VOID 11209.855 412.986 17.376 0.040
OBS: 53676.35700 CFA3K-V/j VOID 10064.681 342.987 17.493 0.037
OBS: 53678.38300 CFA3K-V/j VOID 9410.225 303.350 17.566 0.035
OBS: 53679.36900 CFA3K-V/j VOID 8798.325 226.900 17.639 0.028
OBS: 53680.38400 CFA3K-V/j VOID 8379.151 285.547 17.692 0.037
OBS: 53681.33500 CFA3K-V/j VOID 8256.576 304.184 17.708 0.040
OBS: 53682.37100 CFA3K-V/j VOID 8046.370 244.562 17.736 0.033
OBS: 53687.38000 CFA3K-V/j VOID 6373.823 258.302 17.989 0.044
OBS: 53692.38200 CFA3K-V/j VOID 4857.357 272.901 18.284 0.061
OBS: 53693.39200 CFA3K-V/j VOID 5350.569 384.388 18.179 0.078
OBS: 53694.37900 CFA3K-V/j VOID 4470.952 358.257 18.374 0.087
OBS: 53695.38800 CFA3K-V/j VOID 4401.493 218.912 18.391 0.054
OBS: 53697.32000 CFA3K-V/j VOID 4483.323 635.911 18.371 0.154
OBS: 53706.38300 CFA3K-V/j VOID 2491.151 105.544 19.009 0.046
