SURVEY: CfA3K
SNID:    2006gr      
IAUC:    2006gr      
RA:       338.09449  deg
DECL:      30.82883  deg
MWEBV: 0.073 +- 0.004
REDSHIFT_HELIO: 0.0345579045809 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0334425754845 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0334425754845 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 11.0050 +- 0.432
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54013.363
FILTERS: fhjkl
NOBS: 129
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 54002.33626 CFA3K-U/f VOID 6036.706 305.801 18.048 0.055
OBS: 54002.33990 CFA3K-U/f VOID 5796.956 277.638 18.092 0.052
OBS: 54006.38589 CFA3K-U/f VOID 11313.579 521.010 17.366 0.050
OBS: 54006.38951 CFA3K-U/f VOID 11545.161 531.674 17.344 0.050
OBS: 54007.14943 CFA3K-U/f VOID 12416.523 628.982 17.265 0.055
OBS: 54009.24498 CFA3K-U/f VOID 13514.501 485.445 17.173 0.039
OBS: 54009.24861 CFA3K-U/f VOID 13158.307 521.128 17.202 0.043
OBS: 54011.15633 CFA3K-U/f VOID 12906.248 855.871 17.223 0.072
OBS: 54012.15852 CFA3K-U/f VOID 12882.496 901.756 17.225 0.076
OBS: 54012.16215 CFA3K-U/f VOID 12167.462 795.672 17.287 0.071
OBS: 54016.22608 CFA3K-U/f VOID 9935.735 1052.382 17.507 0.115
OBS: 54016.24747 CFA3K-U/f VOID 9532.350 1255.486 17.552 0.143
OBS: 54018.30608 CFA3K-U/f VOID 6668.068 687.850 17.940 0.112
OBS: 54020.29102 CFA3K-U/f VOID 5855.986 652.621 18.081 0.121
OBS: 54020.29465 CFA3K-U/f VOID 6131.970 689.026 18.031 0.122
OBS: 54021.15140 CFA3K-U/f VOID 6516.284 336.096 17.965 0.056
OBS: 54021.17626 CFA3K-U/f VOID 6594.775 267.257 17.952 0.044
OBS: 54002.33251 CFA3K-B/h VOID 5701.643 136.537 18.110 0.026
OBS: 54006.38210 CFA3K-B/h VOID 9799.412 162.461 17.522 0.018
OBS: 54007.14569 CFA3K-B/h VOID 10607.181 244.239 17.436 0.025
OBS: 54009.24122 CFA3K-B/h VOID 11748.976 205.603 17.325 0.019
OBS: 54011.14896 CFA3K-B/h VOID 11967.405 209.425 17.305 0.019
OBS: 54018.29869 CFA3K-B/h VOID 10529.312 290.936 17.444 0.030
OBS: 54019.19905 CFA3K-B/h VOID 9871.883 190.939 17.514 0.021
OBS: 54019.24219 CFA3K-B/h VOID 9926.588 164.569 17.508 0.018
OBS: 54020.28728 CFA3K-B/h VOID 9401.562 216.479 17.567 0.025
