SURVEY: CfA3K
SNID:    2004ef      
IAUC:    2004ef      
RA:       340.54175  deg
DECL:      19.99441  deg
MWEBV: 0.047 +- 0.002
REDSHIFT_HELIO: 0.0309828625784 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0297877304256 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0297877304256 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.9920 +- 0.049
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53265.094
FILTERS: fhjkl
NOBS: 32
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 53265.14996 CFA3K-U/f VOID 2808.019 212.075 18.879 0.082
OBS: 53263.19420 CFA3K-B/h VOID 14008.770 374.174 17.134 0.029
OBS: 53265.14682 CFA3K-B/h VOID 14348.285 370.027 17.108 0.028
OBS: 53288.30817 CFA3K-B/h VOID 1586.354 68.671 19.499 0.047
OBS: 53288.32141 CFA3K-B/h VOID 1587.815 86.283 19.498 0.059
OBS: 53296.13655 CFA3K-B/h VOID 869.361 63.256 20.152 0.079
OBS: 53312.23159 CFA3K-B/h VOID 575.970 134.744 20.599 0.254
OBS: 53328.13514 CFA3K-B/h VOID 429.339 87.787 20.918 0.222
OBS: 53353.10667 CFA3K-B/h VOID 487.528 108.216 20.780 0.241
OBS: 53263.18522 CFA3K-V/j VOID 15645.880 345.849 17.014 0.024
OBS: 53265.14115 CFA3K-V/j VOID 16657.123 368.203 16.946 0.024
OBS: 53288.30212 CFA3K-V/j VOID 4703.271 121.292 18.319 0.028
OBS: 53288.31523 CFA3K-V/j VOID 4742.420 117.934 18.310 0.027
OBS: 53296.12734 CFA3K-V/j VOID 2711.440 92.401 18.917 0.037
OBS: 53312.24192 CFA3K-V/j VOID 1567.473 177.575 19.512 0.123
OBS: 53320.10402 CFA3K-V/j VOID 1432.188 88.379 19.610 0.067
OBS: 53328.12630 CFA3K-V/j VOID 1317.043 76.422 19.701 0.063
OBS: 53353.09749 CFA3K-V/j VOID 792.136 79.525 20.253 0.109
OBS: 53263.19088 CFA3K-r/k VOID 16458.869 454.775 16.959 0.030
OBS: 53265.15429 CFA3K-r/k VOID 17571.142 436.958 16.888 0.027
OBS: 53288.29884 CFA3K-r/k VOID 6817.105 163.248 17.916 0.026
OBS: 53296.13311 CFA3K-r/k VOID 4285.485 130.254 18.420 0.033
OBS: 53312.22403 CFA3K-r/k VOID 2390.012 195.914 19.054 0.089
OBS: 53320.10975 CFA3K-r/k VOID 1783.200 91.974 19.372 0.056
OBS: 53353.10328 CFA3K-r/k VOID 1000.000 93.945 20.000 0.102
OBS: 53263.19254 CFA3K-i/l VOID 10375.284 401.352 17.460 0.042
OBS: 53265.15619 CFA3K-i/l VOID 10734.949 326.279 17.423 0.033
OBS: 53288.30046 CFA3K-i/l VOID 6286.371 196.859 18.004 0.034
OBS: 53288.31356 CFA3K-i/l VOID 6456.542 208.134 17.975 0.035
OBS: 53296.13479 CFA3K-i/l VOID 3499.452 132.148 18.640 0.041
OBS: 53312.22536 CFA3K-i/l VOID 1862.087 243.536 19.325 0.142
OBS: 53312.24064 CFA3K-i/l VOID 1784.843 263.024 19.371 0.160
END:
