SURVEY: CfA3K
SNID:    2006bz      
IAUC:    2006bz      
RA:       195.18068  deg
DECL:      27.96147  deg
MWEBV: 0.009 +- 0.000
REDSHIFT_HELIO: 0.026800000 +- 0.000 (Hel)
REDSHIFT_CMB: 0.027693523 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.027693523 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.3270 +- 0.119
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53863.008
FILTERS: fhjkl
NOBS: 43
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 53861.29492 CFA3K-B/h VOID 3955.487 98.365 18.507 0.027
OBS: 53862.19633 CFA3K-B/h VOID 4508.167 141.174 18.365 0.034
OBS: 53863.15075 CFA3K-B/h VOID 4180.228 130.905 18.447 0.034
OBS: 53864.16537 CFA3K-B/h VOID 4211.143 124.115 18.439 0.032
OBS: 53866.18097 CFA3K-B/h VOID 3090.295 179.315 18.775 0.063
OBS: 53874.23017 CFA3K-B/h VOID 1036.573 76.378 19.961 0.080
OBS: 53876.19189 CFA3K-B/h VOID 764.892 76.790 20.291 0.109
OBS: 53879.32664 CFA3K-B/h VOID 528.202 77.839 20.693 0.160
OBS: 53861.28713 CFA3K-V/j VOID 6717.381 142.300 17.932 0.023
OBS: 53862.18588 CFA3K-V/j VOID 7748.185 149.863 17.777 0.021
OBS: 53863.14031 CFA3K-V/j VOID 7502.396 193.479 17.812 0.028
OBS: 53864.16236 CFA3K-V/j VOID 8105.877 186.645 17.728 0.025
OBS: 53865.27083 CFA3K-V/j VOID 7884.969 210.607 17.758 0.029
OBS: 53866.17797 CFA3K-V/j VOID 8009.400 206.554 17.741 0.028
OBS: 53867.25938 CFA3K-V/j VOID 7855.973 180.890 17.762 0.025
OBS: 53874.22716 CFA3K-V/j VOID 3833.540 95.332 18.541 0.027
OBS: 53876.18888 CFA3K-V/j VOID 3025.520 100.318 18.798 0.036
OBS: 53879.32362 CFA3K-V/j VOID 2259.436 101.970 19.115 0.049
OBS: 53882.33125 CFA3K-V/j VOID 1803.018 92.996 19.360 0.056
OBS: 53890.31046 CFA3K-V/j VOID 1198.947 102.697 19.803 0.093
OBS: 53861.29022 CFA3K-r/k VOID 7467.926 123.808 17.817 0.018
OBS: 53862.18119 CFA3K-r/k VOID 8332.973 153.499 17.698 0.020
OBS: 53863.13561 CFA3K-r/k VOID 8814.547 170.488 17.637 0.021
OBS: 53864.15762 CFA3K-r/k VOID 9366.989 241.565 17.571 0.028
OBS: 53865.27392 CFA3K-r/k VOID 9462.372 200.449 17.560 0.023
OBS: 53866.17321 CFA3K-r/k VOID 9602.847 203.425 17.544 0.023
OBS: 53867.25463 CFA3K-r/k VOID 9754.387 197.651 17.527 0.022
OBS: 53874.22488 CFA3K-r/k VOID 6025.596 116.545 18.050 0.021
OBS: 53876.18656 CFA3K-r/k VOID 4879.777 125.844 18.279 0.028
OBS: 53879.32133 CFA3K-r/k VOID 3886.870 85.919 18.526 0.024
OBS: 53882.32823 CFA3K-r/k VOID 2789.973 89.938 18.886 0.035
OBS: 53890.30745 CFA3K-r/k VOID 2224.334 88.094 19.132 0.043
OBS: 53862.18348 CFA3K-i/l VOID 7040.443 201.019 17.881 0.031
OBS: 53863.13791 CFA3K-i/l VOID 7488.589 165.534 17.814 0.024
OBS: 53864.15993 CFA3K-i/l VOID 7726.806 249.083 17.780 0.035
OBS: 53865.27624 CFA3K-i/l VOID 7965.261 190.743 17.747 0.026
OBS: 53866.17554 CFA3K-i/l VOID 8527.073 329.856 17.673 0.042
OBS: 53867.25694 CFA3K-i/l VOID 7719.692 184.863 17.781 0.026
OBS: 53874.22257 CFA3K-i/l VOID 6251.727 149.709 18.010 0.026
OBS: 53876.18424 CFA3K-i/l VOID 5238.416 202.640 18.202 0.042
OBS: 53879.31904 CFA3K-i/l VOID 4134.281 125.658 18.459 0.033
OBS: 53882.32522 CFA3K-i/l VOID 3244.890 122.535 18.722 0.041
OBS: 53890.30442 CFA3K-i/l VOID 1786.488 179.350 19.370 0.109
END:
