SURVEY: CfA3K
SNID:    2006em      
IAUC:    2006em      
RA:        36.43464  deg
DECL:      41.94210  deg
MWEBV: 0.051 +- 0.003
REDSHIFT_HELIO: 0.019200000 +- 0.000 (Hel)
REDSHIFT_CMB: 0.018492111 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.018492111 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 11.2680 +- 2.918
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53967.312
FILTERS: fhjkl
NOBS: 60
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 53984.48300 CFA3K-B/h VOID 1148.154 92.002 19.850 0.087
OBS: 53992.45800 CFA3K-B/h VOID 826.418 124.069 20.207 0.163
OBS: 53992.47800 CFA3K-B/h VOID 784.874 122.892 20.263 0.170
OBS: 54000.48400 CFA3K-B/h VOID 403.274 79.486 20.986 0.214
OBS: 53984.48000 CFA3K-V/j VOID 5855.986 151.020 18.081 0.028
OBS: 53988.45100 CFA3K-V/j VOID 3661.002 148.364 18.591 0.044
OBS: 53988.48200 CFA3K-V/j VOID 3962.780 135.045 18.505 0.037
OBS: 53988.51100 CFA3K-V/j VOID 3966.432 215.540 18.504 0.059
OBS: 53990.47500 CFA3K-V/j VOID 3323.533 299.987 18.696 0.098
OBS: 53992.45500 CFA3K-V/j VOID 2691.535 141.303 18.925 0.057
OBS: 53992.47500 CFA3K-V/j VOID 2696.497 119.211 18.923 0.048
OBS: 53995.46700 CFA3K-V/j VOID 2130.100 68.666 19.179 0.035
OBS: 53995.49500 CFA3K-V/j VOID 2124.222 91.955 19.182 0.047
OBS: 54000.48100 CFA3K-V/j VOID 1742.609 89.880 19.397 0.056
OBS: 54002.51000 CFA3K-V/j VOID 1659.587 145.211 19.450 0.095
OBS: 54007.34000 CFA3K-V/j VOID 1186.861 134.456 19.814 0.123
OBS: 54008.41800 CFA3K-V/j VOID 1348.963 85.728 19.675 0.069
OBS: 54009.37700 CFA3K-V/j VOID 1026.124 60.486 19.972 0.064
OBS: 54011.26800 CFA3K-V/j VOID 1256.609 207.171 19.752 0.179
OBS: 54012.35800 CFA3K-V/j VOID 1148.154 123.726 19.850 0.117
OBS: 54021.36900 CFA3K-V/j VOID 781.988 99.393 20.267 0.138
OBS: 53984.47800 CFA3K-r/k VOID 9003.264 149.262 17.614 0.018
OBS: 53987.44700 CFA3K-r/k VOID 6468.447 357.460 17.973 0.060
OBS: 53988.44900 CFA3K-r/k VOID 6297.961 179.820 18.002 0.031
OBS: 53988.48000 CFA3K-r/k VOID 6309.573 232.453 18.000 0.040
OBS: 53988.50900 CFA3K-r/k VOID 6637.431 287.325 17.945 0.047
OBS: 53990.47300 CFA3K-r/k VOID 4906.819 320.874 18.273 0.071
OBS: 53992.45300 CFA3K-r/k VOID 4429.962 110.164 18.384 0.027
OBS: 53992.47300 CFA3K-r/k VOID 4566.674 151.418 18.351 0.036
OBS: 53995.46400 CFA3K-r/k VOID 3467.369 92.613 18.650 0.029
OBS: 53995.49200 CFA3K-r/k VOID 3422.946 100.885 18.664 0.032
OBS: 54000.47800 CFA3K-r/k VOID 2625.427 87.052 18.952 0.036
OBS: 54002.50700 CFA3K-r/k VOID 2352.881 97.519 19.071 0.045
OBS: 54002.51800 CFA3K-r/k VOID 2726.465 258.650 18.911 0.103
OBS: 54007.33700 CFA3K-r/k VOID 1695.118 121.778 19.427 0.078
OBS: 54008.41500 CFA3K-r/k VOID 1788.134 72.465 19.369 0.044
OBS: 54009.37400 CFA3K-r/k VOID 1590.743 61.535 19.496 0.042
OBS: 54011.26500 CFA3K-r/k VOID 1690.441 177.493 19.430 0.114
OBS: 54012.35500 CFA3K-r/k VOID 1507.995 125.002 19.554 0.090
OBS: 54021.36600 CFA3K-r/k VOID 1008.324 80.797 19.991 0.087
OBS: 53984.47600 CFA3K-i/l VOID 9691.701 205.307 17.534 0.023
OBS: 53987.44500 CFA3K-i/l VOID 8009.400 376.223 17.741 0.051
OBS: 53988.44700 CFA3K-i/l VOID 7481.695 199.836 17.815 0.029
OBS: 53988.47700 CFA3K-i/l VOID 7516.229 249.217 17.810 0.036
OBS: 53988.50700 CFA3K-i/l VOID 7372.249 169.752 17.831 0.025
OBS: 53990.47100 CFA3K-i/l VOID 5405.054 273.803 18.168 0.055
OBS: 53992.45100 CFA3K-i/l VOID 5067.573 144.690 18.238 0.031
OBS: 53992.47100 CFA3K-i/l VOID 5030.371 134.361 18.246 0.029
OBS: 53995.46100 CFA3K-i/l VOID 3879.717 121.494 18.528 0.034
OBS: 53995.48900 CFA3K-i/l VOID 3861.891 128.050 18.533 0.036
OBS: 54000.47600 CFA3K-i/l VOID 2671.776 115.657 18.933 0.047
OBS: 54002.50400 CFA3K-i/l VOID 2195.837 131.459 19.146 0.065
OBS: 54002.51500 CFA3K-i/l VOID 2584.640 157.116 18.969 0.066
OBS: 54007.33400 CFA3K-i/l VOID 1823.056 119.216 19.348 0.071
OBS: 54008.41200 CFA3K-i/l VOID 1488.675 100.092 19.568 0.073
OBS: 54009.37100 CFA3K-i/l VOID 1469.603 85.274 19.582 0.063
OBS: 54011.26200 CFA3K-i/l VOID 1399.587 198.516 19.635 0.154
OBS: 54012.35200 CFA3K-i/l VOID 1251.988 110.700 19.756 0.096
OBS: 54021.36300 CFA3K-i/l VOID 644.466 80.133 20.477 0.135
OBS: 54041.34800 CFA3K-i/l VOID 354.160 74.372 21.127 0.228
END:
