SURVEY: CfA3K
SNID:    2006ah      
IAUC:    2006ah      
RA:       206.55642  deg
DECL:      -9.13109  deg
MWEBV: 0.042 +- 0.002
REDSHIFT_HELIO: 0.050000000 +- 0.000 (Hel)
REDSHIFT_CMB: 0.050973455 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.050973455 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 0.00000 +- 0.0 #too faint
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53774.828
FILTERS: fhjkl
NOBS: 28
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 53788.46400 CFA3K-B/h VOID 1457.471 135.580 19.591 0.101
OBS: 53799.45200 CFA3K-B/h VOID 450.402 80.893 20.866 0.195
OBS: 53800.45100 CFA3K-B/h VOID 544.503 108.827 20.660 0.217
OBS: 53786.50100 CFA3K-V/j VOID 3711.932 143.590 18.576 0.042
OBS: 53788.45900 CFA3K-V/j VOID 3363.566 154.898 18.683 0.050
OBS: 53796.45800 CFA3K-V/j VOID 1933.749 85.490 19.284 0.048
OBS: 53797.44500 CFA3K-V/j VOID 1912.494 132.110 19.296 0.075
OBS: 53799.44900 CFA3K-V/j VOID 1752.266 133.953 19.391 0.083
OBS: 53800.44800 CFA3K-V/j VOID 1238.226 99.219 19.768 0.087
OBS: 53803.51500 CFA3K-V/j VOID 1200.052 93.950 19.802 0.085
OBS: 53807.41400 CFA3K-V/j VOID 1293.004 170.299 19.721 0.143
OBS: 53786.49700 CFA3K-r/k VOID 3587.567 105.737 18.613 0.032
OBS: 53788.46100 CFA3K-r/k VOID 3113.150 149.100 18.767 0.052
OBS: 53796.45300 CFA3K-r/k VOID 2587.021 102.458 18.968 0.043
OBS: 53797.44000 CFA3K-r/k VOID 2314.195 136.413 19.089 0.064
OBS: 53799.44400 CFA3K-r/k VOID 2295.091 147.970 19.098 0.070
OBS: 53800.44300 CFA3K-r/k VOID 2175.705 114.222 19.156 0.057
OBS: 53803.51800 CFA3K-r/k VOID 2318.462 249.840 19.087 0.117
OBS: 53808.38500 CFA3K-r/k VOID 1744.215 208.843 19.396 0.130
OBS: 53786.49900 CFA3K-i/l VOID 2201.912 146.019 19.143 0.072
OBS: 53788.46300 CFA3K-i/l VOID 1937.314 108.844 19.282 0.061
OBS: 53796.45500 CFA3K-i/l VOID 2549.177 103.307 18.984 0.044
OBS: 53797.44300 CFA3K-i/l VOID 2183.735 156.881 19.152 0.078
OBS: 53799.44600 CFA3K-i/l VOID 2327.019 120.023 19.083 0.056
OBS: 53800.44600 CFA3K-i/l VOID 1964.265 126.641 19.267 0.070
OBS: 53803.52100 CFA3K-i/l VOID 2054.944 147.629 19.218 0.078
OBS: 53807.41200 CFA3K-i/l VOID 1321.904 152.190 19.697 0.125
OBS: 53808.38700 CFA3K-i/l VOID 1072.507 177.807 19.924 0.180
END:
