SURVEY: CfA3K
SNID:    2007al      
IAUC:    2007al      
RA:       149.82695  deg
DECL:     -19.47372  deg
MWEBV: 0.036 +- 0.002
REDSHIFT_HELIO: 0.0121898091518 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0133394878358 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0133394878358 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 9.78000 +- 3.73
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54159.789
FILTERS: fhjkl
NOBS: 27
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 54172.23948 CFA3K-B/h VOID 8669.619 159.700 17.655 0.020
OBS: 54173.22343 CFA3K-B/h VOID 7943.282 153.637 17.750 0.021
OBS: 54178.17910 CFA3K-B/h VOID 3749.730 124.331 18.565 0.036
OBS: 54185.25558 CFA3K-B/h VOID 1957.041 173.040 19.271 0.096
OBS: 54195.19904 CFA3K-B/h VOID 903.649 213.067 20.110 0.256
OBS: 54198.22131 CFA3K-B/h VOID 890.430 193.548 20.126 0.236
OBS: 54172.23647 CFA3K-V/j VOID 19019.540 210.212 16.802 0.012
OBS: 54173.22042 CFA3K-V/j VOID 19107.330 193.584 16.797 0.011
OBS: 54178.17608 CFA3K-V/j VOID 12941.958 154.960 17.220 0.013
OBS: 54185.25257 CFA3K-V/j VOID 6403.243 212.314 17.984 0.036
OBS: 54194.19848 CFA3K-V/j VOID 4107.712 174.034 18.466 0.046
OBS: 54198.21831 CFA3K-V/j VOID 2959.375 122.656 18.822 0.045
OBS: 54212.17416 CFA3K-V/j VOID 1882.782 114.451 19.313 0.066
OBS: 54172.23414 CFA3K-r/k VOID 22304.886 225.979 16.629 0.011
OBS: 54173.21810 CFA3K-r/k VOID 22719.564 230.180 16.609 0.011
OBS: 54178.17377 CFA3K-r/k VOID 18793.168 276.946 16.815 0.016
OBS: 54185.25027 CFA3K-r/k VOID 9289.664 179.678 17.580 0.021
OBS: 54194.19617 CFA3K-r/k VOID 4857.357 125.266 18.284 0.028
OBS: 54198.21599 CFA3K-r/k VOID 4130.475 114.129 18.460 0.030
OBS: 54212.17112 CFA3K-r/k VOID 1958.845 97.425 19.270 0.054
OBS: 54172.23183 CFA3K-i/l VOID 20007.831 276.418 16.747 0.015
OBS: 54173.21579 CFA3K-i/l VOID 20081.678 258.943 16.743 0.014
OBS: 54178.17146 CFA3K-i/l VOID 18197.009 284.921 16.850 0.017
OBS: 54185.24795 CFA3K-i/l VOID 11086.641 234.857 17.388 0.023
OBS: 54194.19385 CFA3K-i/l VOID 5883.016 173.391 18.076 0.032
OBS: 54198.21368 CFA3K-i/l VOID 4630.203 162.054 18.336 0.038
OBS: 54212.16811 CFA3K-i/l VOID 2826.181 143.165 18.872 0.055
END:
