SURVEY: CfA4p1
SNID:  2009D
IAUC:  2009D
IAUC:    UNKNOWN
RA:   58.595071  deg
DECL:    -19.181822  deg
MWEBV: 0.046 +- 0.002
REDSHIFT_HELIO: 0.0249995552439 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0246628429741 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0246628429741 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.2850 +- 3.965
PRIVATE(COSMO): 1
FILTERS: UBVRI
SEARCH_PEAKMJD: 54841.938
NOBS: 68
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 54843.15615 CFA41-B VOID 46644.4525 1456.3823 15.8280 0.0339
OBS: 54846.08909 CFA41-B VOID 36711.3200 2941.6766 16.0880 0.0870
OBS: 54847.08594 CFA41-B VOID 35139.8578 2058.4143 16.1355 0.0636
OBS: 54848.08259 CFA41-B VOID 34434.9931 1804.6291 16.1575 0.0569
OBS: 54849.10777 CFA41-B VOID 32419.0288 600.1665 16.2230 0.0201
OBS: 54856.16476 CFA41-B VOID 17210.7581 1112.7889 16.9105 0.0702
OBS: 54857.15891 CFA41-B VOID 15848.9319 376.6131 17.0000 0.0258
OBS: 54861.14527 CFA41-B VOID 10000.0000 436.5701 17.5000 0.0474
OBS: 54862.14708 CFA41-B VOID 9585.1740 386.6783 17.5460 0.0438
OBS: 54877.09913 CFA41-B VOID 2390.0116 508.9364 19.0540 0.2312
OBS: 54882.09968 CFA41-B VOID 2857.5905 283.7229 18.8600 0.1078
OBS: 54883.09647 CFA41-B VOID 2623.0103 369.6299 18.9530 0.1530
OBS: 54884.11896 CFA41-B VOID 2498.0435 324.6405 19.0060 0.1411
OBS: 54886.12950 CFA41-B VOID 1799.6995 589.4371 19.3620 0.3556
OBS: 54890.11931 CFA41-B VOID 1957.0413 384.1131 19.2710 0.2131
OBS: 54841.26598 CFA41-V VOID 43571.2481 1095.5654 15.9020 0.0273
OBS: 54843.15641 CFA41-V VOID 43092.3323 1214.4988 15.9140 0.0306
OBS: 54846.09209 CFA41-V VOID 42383.8106 741.7017 15.9320 0.0190
OBS: 54847.08896 CFA41-V VOID 41802.2829 1151.1896 15.9470 0.0299
OBS: 54848.08559 CFA41-V VOID 38976.2453 739.5080 16.0230 0.0206
OBS: 54849.11078 CFA41-V VOID 39156.1515 811.4433 16.0180 0.0225
OBS: 54856.16847 CFA41-V VOID 26940.1494 548.3628 16.4240 0.0221
OBS: 54857.16262 CFA41-V VOID 25398.0281 449.1350 16.4880 0.0192
OBS: 54861.14897 CFA41-V VOID 21203.1312 378.8588 16.6840 0.0194
OBS: 54862.15080 CFA41-V VOID 19715.1461 368.6139 16.7630 0.0203
OBS: 54864.08097 CFA41-V VOID 17947.3363 644.6742 16.8650 0.0390
OBS: 54867.13091 CFA41-V VOID 14791.0839 482.2574 17.0750 0.0354
OBS: 54877.10285 CFA41-V VOID 8912.5094 742.8896 17.6250 0.0905
OBS: 54882.10339 CFA41-V VOID 7467.9259 266.1869 17.8170 0.0387
OBS: 54883.10203 CFA41-V VOID 7341.7569 401.6633 17.8355 0.0594
OBS: 54884.12523 CFA41-V VOID 6975.8960 303.9043 17.8910 0.0473
OBS: 54886.13323 CFA41-V VOID 6303.7648 231.6587 18.0010 0.0399
OBS: 54890.11255 CFA41-V VOID 4972.7886 373.7368 18.2585 0.0816
OBS: 54841.25682 CFA41-r VOID 37222.0253 1861.5534 16.0730 0.0543
OBS: 54843.14928 CFA41-r VOID 42072.6628 720.7566 15.9400 0.0186
OBS: 54846.08293 CFA41-r VOID 40438.9621 953.4889 15.9830 0.0256
OBS: 54847.07978 CFA41-r VOID 38868.6986 755.3672 16.0260 0.0211
