SURVEY: CfA4p1
SNID:  2008cf
IAUC:  2008cf
IAUC:    UNKNOWN
RA:   211.88577  deg
DECL:    -26.55215  deg
MWEBV: 0.058 +- 0.003
REDSHIFT_HELIO: 0.0460636736404 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0469273999333 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0469273999333 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 0.00000 +- 0.0
PRIVATE(COSMO): 1
FILTERS: UBVRI
SEARCH_PEAKMJD: 54595.094
NOBS: 34
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 54594.31612 CFA41-U VOID 20407.9791 789.4506 16.7255 0.0420
OBS: 54596.25791 CFA41-U VOID 18197.0086 1054.2080 16.8500 0.0629
OBS: 54597.26436 CFA41-U VOID 17498.4669 1245.8196 16.8925 0.0773
OBS: 54594.31056 CFA41-B VOID 12965.8204 238.8392 17.2180 0.0200
OBS: 54596.25235 CFA41-B VOID 13007.6847 257.5812 17.2145 0.0215
OBS: 54597.25880 CFA41-B VOID 12653.1891 266.8770 17.2445 0.0229
OBS: 54599.25346 CFA41-B VOID 11689.6094 299.3095 17.3305 0.0278
OBS: 54615.21976 CFA41-B VOID 3445.0855 160.8732 18.6570 0.0507
OBS: 54617.21755 CFA41-B VOID 2813.1961 148.9853 18.8770 0.0575
OBS: 54618.21981 CFA41-B VOID 2689.0570 161.4817 18.9260 0.0652
OBS: 54594.30755 CFA41-V VOID 13097.8496 383.6214 17.2070 0.0318
OBS: 54596.24934 CFA41-V VOID 12989.7263 415.1501 17.2160 0.0347
OBS: 54597.25579 CFA41-V VOID 12427.9644 396.0516 17.2640 0.0346
OBS: 54599.25044 CFA41-V VOID 11912.4201 400.4687 17.3100 0.0365
OBS: 54601.24840 CFA41-V VOID 11313.5786 717.9512 17.3660 0.0689
OBS: 54615.21674 CFA41-V VOID 5948.3977 416.3794 18.0640 0.0760
OBS: 54617.21453 CFA41-V VOID 5301.5151 418.4625 18.1890 0.0857
OBS: 54618.21679 CFA41-V VOID 5039.6456 475.3086 18.2440 0.1024
OBS: 54594.30524 CFA41-r VOID 11989.4704 256.1909 17.3030 0.0232
OBS: 54596.24700 CFA41-r VOID 12039.2657 322.6775 17.2985 0.0291
OBS: 54597.25346 CFA41-r VOID 12028.1823 263.6651 17.2995 0.0238
OBS: 54599.24814 CFA41-r VOID 11743.5662 283.3851 17.3255 0.0262
OBS: 54601.24608 CFA41-r VOID 11705.7704 460.3663 17.3290 0.0427
OBS: 54615.21442 CFA41-r VOID 6061.7776 413.1497 18.0435 0.0740
OBS: 54617.21221 CFA41-r VOID 6257.4876 416.6909 18.0090 0.0723
OBS: 54618.21448 CFA41-r VOID 5874.8935 442.0768 18.0775 0.0817
OBS: 54594.30292 CFA41-i VOID 7557.8801 412.0950 17.8040 0.0592
OBS: 54596.24470 CFA41-i VOID 7257.7165 510.7037 17.8480 0.0764
OBS: 54597.25115 CFA41-i VOID 6480.3729 221.4367 17.9710 0.0371
OBS: 54599.24581 CFA41-i VOID 6661.9290 434.4191 17.9410 0.0708
OBS: 54601.24377 CFA41-i VOID 7181.2492 341.9528 17.8595 0.0517
OBS: 54615.21211 CFA41-i VOID 4036.4539 561.7462 18.4850 0.1511
OBS: 54617.20990 CFA41-i VOID 3649.2196 254.7680 18.5945 0.0758
OBS: 54618.21216 CFA41-i VOID 3808.9038 677.0691 18.5480 0.1930
END:
