SURVEY: CfA4p1
SNID:  2007cf
IAUC:  2007cf
IAUC:    UNKNOWN
RA:   230.78198  deg
DECL:    8.5293861  deg
MWEBV: 0.029 +- 0.001
REDSHIFT_HELIO: 0.032900000 +- 0.000 (Hel)
REDSHIFT_CMB: 0.033433470 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.033433470 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6360 +- 0.557
PRIVATE(COSMO): 1
FILTERS: UBVRI
SEARCH_PEAKMJD: 54226.102
NOBS: 46
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 54231.25920 CFA41-B VOID 1133.9659 140.5791 19.8635 0.1346
OBS: 54232.30856 CFA41-B VOID 1157.1776 181.6123 19.8415 0.1704
OBS: 54234.38967 CFA41-B VOID 753.3556 160.0055 20.3075 0.2306
OBS: 54236.37064 CFA41-B VOID 668.9598 128.4025 20.4365 0.2084
OBS: 54237.35485 CFA41-B VOID 552.3317 110.4423 20.6445 0.2171
OBS: 54231.25620 CFA41-V VOID 3948.2078 220.7315 18.5090 0.0607
OBS: 54232.30554 CFA41-V VOID 3413.5007 219.4477 18.6670 0.0698
OBS: 54234.38666 CFA41-V VOID 2666.8587 210.7478 18.9350 0.0858
OBS: 54235.37951 CFA41-V VOID 2620.5956 342.7394 18.9540 0.1420
OBS: 54236.36763 CFA41-V VOID 2236.6601 189.1117 19.1260 0.0918
OBS: 54237.35185 CFA41-V VOID 1986.0949 186.7676 19.2550 0.1021
OBS: 54239.39581 CFA41-V VOID 1931.9683 180.6100 19.2850 0.1015
OBS: 54240.42958 CFA41-V VOID 1430.8694 182.9217 19.6110 0.1388
OBS: 54244.42182 CFA41-V VOID 1000.0000 170.6676 20.0000 0.1853
OBS: 54253.34126 CFA41-V VOID 1164.6623 189.9740 19.8345 0.1771
OBS: 54254.39824 CFA41-V VOID 1177.6060 206.9446 19.8225 0.1908
OBS: 54256.29733 CFA41-V VOID 764.8918 205.7819 20.2910 0.2921
OBS: 54259.31366 CFA41-V VOID 577.0321 129.5183 20.5970 0.2437
OBS: 54231.25388 CFA41-r VOID 5088.6198 220.7479 18.2335 0.0471
OBS: 54232.30323 CFA41-r VOID 5037.3253 186.5098 18.2445 0.0402
OBS: 54234.38434 CFA41-r VOID 4201.4577 155.5614 18.4415 0.0402
OBS: 54235.37720 CFA41-r VOID 3851.2348 340.5234 18.5360 0.0960
OBS: 54236.36534 CFA41-r VOID 3544.8674 121.7824 18.6260 0.0373
OBS: 54237.34952 CFA41-r VOID 3256.8668 133.7860 18.7180 0.0446
OBS: 54239.39280 CFA41-r VOID 2868.1377 122.0443 18.8560 0.0462
OBS: 54240.42657 CFA41-r VOID 2553.8771 125.3727 18.9820 0.0533
OBS: 54244.41882 CFA41-r VOID 1788.1337 178.0334 19.3690 0.1081
OBS: 54252.37360 CFA41-r VOID 1285.8787 184.0461 19.7270 0.1554
OBS: 54253.35501 CFA41-r VOID 1108.6641 311.9514 19.8880 0.3055
OBS: 54254.39523 CFA41-r VOID 926.4031 182.4246 20.0830 0.2138
OBS: 54256.29433 CFA41-r VOID 870.1618 169.7468 20.1510 0.2118
OBS: 54259.31066 CFA41-r VOID 787.0458 131.5686 20.2600 0.1815
OBS: 54231.25154 CFA41-i VOID 4766.5044 302.9178 18.3045 0.0690
OBS: 54232.30091 CFA41-i VOID 4205.3292 221.5500 18.4405 0.0572
OBS: 54234.37684 CFA41-i VOID 3955.4874 242.9973 18.5070 0.0667
OBS: 54235.37487 CFA41-i VOID 3383.7635 373.6757 18.6765 0.1199
OBS: 54236.36302 CFA41-i VOID 3635.8001 205.6099 18.5985 0.0614
OBS: 54237.34721 CFA41-i VOID 3312.8365 348.1459 18.6995 0.1141
OBS: 54239.38978 CFA41-i VOID 3057.7361 163.6258 18.7865 0.0581
OBS: 54240.42355 CFA41-i VOID 2940.3566 183.0722 18.8290 0.0676
OBS: 54244.41579 CFA41-i VOID 1945.3601 152.6565 19.2775 0.0852
OBS: 54252.37058 CFA41-i VOID 1519.1477 165.6637 19.5460 0.1184
OBS: 54253.34827 CFA41-i VOID 1034.6656 184.2076 19.9630 0.1933
OBS: 54254.39221 CFA41-i VOID 1173.8159 179.6829 19.8260 0.1662
OBS: 54256.29131 CFA41-i VOID 1129.7959 145.7853 19.8675 0.1401
OBS: 54259.30766 CFA41-i VOID 1024.7077 174.8844 19.9735 0.1853
END:
