SURVEY: CfA4p1
SNID:  2008gl
IAUC:  2008gl
IAUC:    UNKNOWN
RA:   20.228417  deg
DECL:    4.8053389  deg
MWEBV: 0.024 +- 0.001
REDSHIFT_HELIO: 0.0340143484632 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0329675003886 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0329675003886 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 11.1250 +- 0.432
PRIVATE(COSMO): 1
FILTERS: UBVRI
SEARCH_PEAKMJD: 54768.488
NOBS: 53
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
#=============================================================
OBS: 54762.20783 CFA41-B VOID 12308.3546 235.7974 17.2745 0.0208
OBS: 54763.36802 CFA41-B VOID 14335.0760 271.9837 17.1090 0.0206
OBS: 54766.32552 CFA41-B VOID 17202.8341 304.2124 16.9110 0.0192
OBS: 54767.28051 CFA41-B VOID 17482.3576 307.5453 16.8935 0.0191
OBS: 54768.25559 CFA41-B VOID 17242.4907 336.6755 16.9085 0.0212
OBS: 54775.38879 CFA41-B VOID 12128.3019 283.7327 17.2905 0.0254
OBS: 54786.26007 CFA41-B VOID 3992.0870 318.7827 18.4970 0.0867
OBS: 54790.26790 CFA41-B VOID 2182.7299 164.6492 19.1525 0.0819
OBS: 54794.22673 CFA41-B VOID 1691.9986 159.2673 19.4290 0.1022
OBS: 54800.27245 CFA41-B VOID 1058.7660 175.8213 19.9380 0.1803
OBS: 54802.21603 CFA41-B VOID 1001.8438 147.0835 19.9980 0.1594
OBS: 54825.14912 CFA41-B VOID 701.4553 187.9401 20.3850 0.2909
OBS: 54831.10256 CFA41-B VOID 784.8741 137.3502 20.2630 0.1900
OBS: 54762.20228 CFA41-V VOID 12195.5109 237.0053 17.2845 0.0211
OBS: 54763.36248 CFA41-V VOID 14144.9039 264.4671 17.1235 0.0203
OBS: 54766.32061 CFA41-V VOID 17037.2698 364.0522 16.9215 0.0232
OBS: 54767.27495 CFA41-V VOID 17322.0784 283.9852 16.9035 0.0178
OBS: 54768.25005 CFA41-V VOID 17498.4669 338.4504 16.8925 0.0210
OBS: 54775.38324 CFA41-V VOID 15588.3447 284.2764 17.0180 0.0198
OBS: 54786.26953 CFA41-V VOID 7537.0258 229.0813 17.8070 0.0330
OBS: 54790.26235 CFA41-V VOID 6042.2682 308.8650 18.0470 0.0555
OBS: 54794.22117 CFA41-V VOID 4442.2194 173.8860 18.3810 0.0425
OBS: 54800.27674 CFA41-V VOID 2770.7670 159.4982 18.8935 0.0625
OBS: 54802.21047 CFA41-V VOID 2747.8942 135.9095 18.9025 0.0537
OBS: 54825.14156 CFA41-V VOID 1444.7743 173.9207 19.6005 0.1307
OBS: 54831.09955 CFA41-V VOID 1473.6692 204.5450 19.5790 0.1507
OBS: 54762.19927 CFA41-r VOID 12864.7100 228.6825 17.2265 0.0193
OBS: 54763.35946 CFA41-r VOID 14242.9516 339.7625 17.1160 0.0259
OBS: 54766.31639 CFA41-r VOID 16951.1825 304.4460 16.9270 0.0195
OBS: 54767.27194 CFA41-r VOID 17498.4669 309.4403 16.8925 0.0192
OBS: 54768.24702 CFA41-r VOID 17668.5130 305.9381 16.8820 0.0188
OBS: 54775.38023 CFA41-r VOID 14641.9864 308.8241 17.0860 0.0229
OBS: 54786.26807 CFA41-r VOID 9281.1117 235.0760 17.5810 0.0275
OBS: 54790.25863 CFA41-r VOID 8511.3804 203.0371 17.6750 0.0259
OBS: 54794.21745 CFA41-r VOID 6813.9666 203.3390 17.9165 0.0324
OBS: 54800.27552 CFA41-r VOID 4064.4333 221.6141 18.4775 0.0592
OBS: 54802.20677 CFA41-r VOID 3979.2388 152.8311 18.5005 0.0417
OBS: 54825.13418 CFA41-r VOID 1922.2063 161.2850 19.2905 0.0911
OBS: 54831.09653 CFA41-r VOID 1701.3748 132.8836 19.4230 0.0848
OBS: 54762.19626 CFA41-i VOID 10050.7854 228.6508 17.4945 0.0247
OBS: 54763.35642 CFA41-i VOID 10665.9612 278.0111 17.4300 0.0283
OBS: 54766.31457 CFA41-i VOID 11132.6870 262.4917 17.3835 0.0256
OBS: 54767.26892 CFA41-i VOID 10656.1420 270.8849 17.4310 0.0276
OBS: 54768.24403 CFA41-i VOID 10524.4643 262.6909 17.4445 0.0271
OBS: 54775.36895 CFA41-i VOID 7413.1024 369.3796 17.8250 0.0541
OBS: 54786.26352 CFA41-i VOID 6017.2769 236.6484 18.0515 0.0427
OBS: 54790.25492 CFA41-i VOID 6537.3239 228.1996 17.9615 0.0379
OBS: 54794.21373 CFA41-i VOID 6123.5039 234.0582 18.0325 0.0415
OBS: 54800.26937 CFA41-i VOID 3885.0803 222.2119 18.5265 0.0621
OBS: 54802.20305 CFA41-i VOID 3375.9810 165.7307 18.6790 0.0533
OBS: 54811.20875 CFA41-i VOID 2051.1622 594.5282 19.2200 0.3147
OBS: 54825.12587 CFA41-i VOID 1183.0416 127.9216 19.8175 0.1174
OBS: 54831.09352 CFA41-i VOID 1153.4533 183.6837 19.8450 0.1729
END:
